"id","n_abnj","n_all"
"140869",0,389
"140870",0,1518
"140873",0,2607
"140877",0,4
"140878",13,17
"140880",10,45
"140891",1,47
"140892",0,48
"140893",13,81
"140894",0,35
"140899",2,2
"140932",1,1
"140942",0,130
"140944",3,3
"140947",0,1
"140950",11,11
"140951",4,4
"140952",1,1
"140953",0,38
"140955",2,2
"140958",0,31
"140961",0,13
"140962",0,1
"140965",0,11
"140966",0,1
"140967",0,1
"140969",0,1
"140970",0,23
"140973",0,57
"140974",0,41
"140976",0,135
"140981",3,3
"140983",0,2
"140990",1,1
"140999",5,5
"141002",0,3
"141006",0,3
"141007",3,3
"141010",0,50
"141011",3,3
"141012",3,3
"141017",0,3
"141018",0,4
"141022",0,74
"141023",0,6
"141024",1,1
"141025",0,107
"141031",0,74
"141033",0,58
"141035",0,2
"141039",0,2
"141046",0,2
"141047",0,2
"141049",0,4
"141052",0,219
"141054",0,3
"141055",1,2
"141060",1,1
"141061",0,3
"141064",0,9
"141065",0,12
"141066",1,1
"141068",6,7
"141069",1,1
"141071",0,8
"141072",0,167
"141073",0,3
"141075",6,6
"141076",2,6
"141078",0,2
"141085",0,5
"141086",0,33
"141091",0,1
"141096",1,1
"141097",143,657
"141099",0,59
"141101",5,541
"141102",0,190
"141114",0,104
"141115",24,120
"141125",1,19
"141131",0,13
"141134",0,3309
"141138",0,3691
"141139",0,40
"141143",0,39
"141144",0,7
"141147",1,47
"141148",1,27
"141149",0,18
"141155",0,1
"141159",0,3
"141165",0,49
"141166",0,169
"141167",0,131
"141168",0,14
"141178",0,1
"141181",0,58
"141184",0,1
"141187",0,1
"141191",0,13
"141194",0,2
"141200",0,26
"141203",0,19
"141205",0,2
"141207",0,37
"141211",0,90
"141216",0,8
"141222",0,26
"141223",0,1
"141226",1,5
"141228",0,54
"141229",1,8
"141230",1,137
"141232",0,1
"141233",0,6
"141235",0,4
"141236",0,5
"141243",0,7
"141246",0,27
"141247",0,29
"141249",0,25
"141251",0,112
"141253",2,8
"141257",0,5
"141259",0,6
"141261",21,174
"141265",0,45
"141268",0,24
"141280",0,203
"141282",0,44
"141283",0,25
"141291",1,206
"141292",0,1
"141304",0,215
"141305",0,1
"141308",0,825
"141313",0,1
"141317",0,35
"141320",1,1534
"141324",0,4
"141327",0,5
"141329",5,17
"141330",0,6
"141331",0,2
"141334",0,486
"141335",0,41
"141336",0,13
"141338",0,2
"141339",0,42
"141340",0,133
"141341",1,1707
"141343",0,18
"141347",0,2
"141348",0,12
"141349",0,2
"141353",1,41
"141357",0,5
"141358",0,111
"141359",0,1123
"141360",0,29
"141365",1,1094
"141367",0,2
"141368",0,4
"141369",0,33
"141370",0,154
"141372",0,35
"141373",0,55
"141374",0,44
"141375",0,5
"141376",0,106
"141379",0,3
"141380",0,2
"141393",0,4
"141400",0,5
"141404",0,16
"141411",0,21
"141412",0,26
"141417",1,179
"141419",0,4
"141420",0,35
"141421",0,3
"141423",0,2
"141424",0,11306
"141425",4,51
"141426",0,11
"141429",1,33
"141430",2,5
"141433",0,47626
"141434",4,644
"141435",1,12182
"141436",0,4652
"141437",40,164
"141438",0,746
"141439",0,4309
"141440",0,111
"141441",0,8
"141442",0,89
"141443",0,535
"141444",0,3337
"141445",0,879
"141447",0,52
"141448",0,32
"141449",0,167
"141450",0,7
"141451",0,2
"141452",0,322
"141453",0,3
"141454",0,1015
"141455",0,2
"141456",0,3
"141457",0,1
"141458",0,5
"141459",0,161
"141460",0,1
"141462",0,6
"141464",0,1
"141466",0,1
"141468",0,1
"141469",0,22
"141470",0,56
"141471",0,3
"141472",0,1
"141473",0,4
"141474",0,1
"141475",0,1
"141476",0,3
"141477",0,1
"141479",0,1
"141480",0,1
"141481",0,1
"141482",5,16
"141483",0,2
"141484",0,3
"141485",0,4
"141486",0,14
"141487",0,1
"141488",0,1
"141489",0,1
"141491",0,1
"141492",0,1
"141493",0,1
"141495",0,1
"141496",0,1
"141497",0,10
"141498",0,1
"141499",0,1
"141500",0,1
"141501",0,1
"141502",0,2
"141503",0,2
"141504",0,1
"141505",0,1
"141506",0,3
"141507",0,1
"141508",2,3
"141509",0,1
"141510",0,3
"141511",0,1
"141513",0,1
"141514",0,1
"141515",0,2
"141516",0,1
"141517",0,1
"141518",0,1
"141519",1,26
"141520",0,1
"141521",0,1
"141522",0,1
"141523",0,1
"141524",0,2
"141525",0,1
"141526",0,5
"141527",0,1
"141528",0,1
"141529",0,11
"141530",0,5
"141531",0,91
"141532",0,9
"141533",9,14
"141534",0,2
"141535",0,1
"141536",0,1
"141537",0,1
"141538",0,1
"141539",1,286
"141540",0,1
"141541",1,125
"141543",0,241
"141544",0,8
"141545",0,42
"141546",1,92
"141547",0,1
"141548",9,442
"141549",0,3
"141550",14,23
"141551",0,2
"141552",0,13
"141553",0,1
"141554",0,1
"141555",0,215
"141556",0,5
"141557",0,5
"141558",0,1
"141559",0,1
"141560",0,3
"141562",0,1
"141563",0,8
"141564",0,26
"141565",0,46
"141566",0,1
"141567",0,1
"141568",0,6
"141569",0,1
"141573",0,1
"141574",1,3
"141575",0,1
"141577",0,950
"141578",0,79
"141580",0,6839
"141583",0,3
"141597",0,6
"141598",0,53
"141599",0,21
"141600",0,289
"141602",0,9
"141603",0,5
"141605",0,205
"141607",0,365
"141609",0,14
"141610",0,7
"141611",0,43
"141619",0,1
"141625",0,1
"141627",0,44
"141630",0,5
"141634",0,1
"141635",0,1
"141637",0,1
"141638",0,211
"141639",0,154
"141640",0,1
"141641",0,65
"141643",0,50
"141644",0,954
"141646",0,2
"141647",0,75
"141648",0,99
"141650",0,141
"141651",0,1212
"141652",0,99
"141653",0,14
"141655",0,20
"141662",1,15419
"141663",0,482
"141664",0,197
"141668",5,1363
"141670",0,1
"141672",0,1045
"141673",0,7
"141674",1,27
"141675",7,148
"141676",4,344
"141677",7,44
"141680",42,109
"141681",12,32
"141682",3,11
"141683",0,3
"141684",0,4
"141685",0,1
"141686",4,62
"141687",0,173
"141688",0,1
"141689",0,1
"141690",1,226
"141691",0,1
"141692",0,13
"141693",2,68
"141694",26,149
"141695",0,1
"141696",0,1
"141697",0,1
"141698",0,5
"141699",0,1
"141700",0,530
"141701",0,1
"141702",0,17
"141703",0,26
"141704",0,7
"141705",0,1
"141706",0,1
"141707",0,61
"141710",0,32
"141711",0,1
"141712",0,3
"141713",1,17
"141714",0,30
"141715",1,112
"141716",0,3
"141717",0,1
"141719",0,34
"141720",0,95
"141721",0,26
"141722",0,1
"141723",0,1
"141724",0,6
"141725",0,6
"141726",0,6
"141727",0,3
"141728",0,1
"141729",0,2
"141730",0,7
"141731",0,1
"141732",0,1
"141734",0,1
"141735",0,73
"141736",0,29
"141737",0,6
"141738",0,36
"141739",0,1
"141740",0,1
"141741",1,293
"141743",0,1
"141744",1,295
"141745",0,4
"141747",0,1
"141748",0,1
"141749",0,1
"141750",0,1
"141751",0,1
"141752",0,23
"141753",0,196
"141754",0,2
"141755",0,1
"141756",0,1
"141757",0,1
"141758",0,1
"141759",0,22
"141760",0,1
"141761",0,1
"141762",0,1
"141763",0,1
"141765",0,189
"141766",0,1
"141767",0,2063
"141768",0,24
"141769",0,4
"141770",0,1
"141771",0,20
"141772",0,63
"141773",0,7
"141774",0,112
"141775",0,1
"141776",0,5
"141779",0,38
"141780",0,68
"141781",0,3
"141783",0,1
"141784",0,1
"141786",0,1
"141787",0,18
"141788",0,19
"141789",0,5
"141790",0,439
"141793",0,9
"141794",0,31
"141796",0,1
"141797",0,1
"141798",0,1
"141799",0,3443
"141800",0,12
"141804",0,1
"141805",0,1
"141806",0,1
"141807",0,178
"141808",0,7
"141809",0,3
"141810",0,3
"141811",0,862
"141812",0,3
"141813",0,1
"141814",0,1
"141815",0,126
"141816",0,1
"141817",0,4
"141818",0,1
"141819",0,1369
"141820",1,297
"141821",0,248
"141822",1,120
"141823",0,21
"141830",0,18
"141831",0,3
"141832",0,31
"141833",0,62
"141834",0,4
"141835",0,1
"141837",0,2
"141840",2,564
"141841",0,4
"141843",0,9
"141846",0,45
"141850",0,16
"141851",0,3
"141852",0,12
"141853",1,2
"141855",0,40
"141856",0,1
"141857",0,1
"141858",0,24
"141859",0,96
"141860",0,3
"141861",0,1
"141862",0,4
"141863",0,1
"141864",0,58
"141866",0,59
"141867",0,76
"141868",0,4
"141869",0,1
"141870",0,7
"141872",1,6010
"141873",0,1
"141874",0,54
"141875",0,149
"141877",0,19
"141878",0,1
"141879",0,303
"141881",0,41
"141883",0,993
"141884",0,6
"141885",0,5
"141887",44,371
"141888",0,1
"141889",0,1
"141890",0,1
"141891",0,1
"141892",0,1
"141893",0,1
"141894",0,2
"141895",0,1
"141896",0,7
"141898",0,1
"141899",0,8
"141900",0,1
"141902",1,31
"141903",0,1
"141905",1,319
"141906",0,98
"141907",0,7640
"141908",0,4511
"141909",0,1809
"141910",0,44
"141911",0,1792
"141912",0,2992
"141914",0,487
"141915",0,2
"141916",0,1107
"141917",0,231
"141918",0,132
"141919",0,687
"141926",0,638
"141929",0,7587
"141930",0,1
"141931",0,9
"141934",0,462
"141935",0,19
"141936",0,306
"141939",0,4
"141941",0,30
"141944",0,621
"141945",0,1
"141947",4,228
"141948",0,2
"141949",1,5
"141950",4,12
"141951",2,16
"141952",0,20
"141953",4,73
"141954",8,41
"141958",3,36
"141961",34,270
"141962",19,58
"141963",0,1
"141964",0,2
"141965",0,1
"141966",0,1
"141967",1,2
"141968",0,10
"141969",0,49
"141971",0,4
"141973",0,1
"141974",0,1
"141975",0,1
"141976",0,24
"141977",0,1
"141978",0,1
"141979",0,1
"141980",0,2
"141981",0,1
"141982",0,2
"141983",1,205
"141984",0,4
"141985",1,10
"141986",6,50
"141987",0,116
"141988",0,5
"141989",0,183
"141990",0,22
"141992",20,66
"141993",1,14
"141994",3,7
"141995",0,1
"141996",26,58
"141997",3,238
"141998",0,101
"141999",1,657
"142000",63,330
"142001",2,691
"142002",3,973
"142004",9,711
"142005",1,528
"142006",0,270
"142009",0,2
"142010",1,100
"142012",15,38
"142013",2,21
"142022",0,1
"142023",0,1
"142520",0,2
"142525",0,3
"142526",0,1
"142527",0,2
"142528",0,1
"142529",0,1
"142530",0,1
"142531",0,1
"142532",0,1
"142533",0,2
"142535",0,3
"142537",0,2
"142538",0,2
"142540",0,2
"142541",0,2
"142542",0,11
"142543",0,3
"142553",0,2
"142554",0,3
"142555",0,1
"142556",0,1
"142557",0,2
"142558",0,3
"142559",0,2
"142560",0,2
"142561",0,2
"142562",0,1
"142563",0,1
"142564",0,7
"142565",0,2
"142566",0,1
"142567",0,2
"142568",0,2
"142569",0,2
"142570",0,2
"142571",0,1
"142572",0,1
"142573",0,3
"142575",0,1
"142577",0,2
"142578",0,2
"142579",0,1
"142580",0,2
"142581",0,1
"142582",0,1
"142583",0,1
"142586",0,2
"142587",0,5
"142588",0,1
"142589",0,1
"142590",0,3
"142592",0,2
"142593",0,2
"142594",0,2
"142597",0,2
"142598",0,1
"142599",0,1
"142600",0,2
"142601",0,3
"142602",0,6
"142604",0,2
"142607",0,3
"142608",0,1
"142609",0,1
"142610",0,4
"142612",0,2
"142613",0,2
"142614",0,2
"142615",0,1
"142616",0,1
"142617",0,1
"142618",0,2
"142619",0,3
"142620",0,2
"142621",0,2
"142622",0,3
"142623",0,2
"142624",0,2
"142625",0,2
"142626",0,2
"142627",0,2
"142628",0,1
"142629",0,2
"142630",0,2
"142631",0,1
"142632",0,4
"142633",0,3
"142634",0,2
"142635",0,5
"142636",0,1
"142637",0,1
"142638",0,2
"142639",0,3
"142640",0,2
"142641",0,1
"142642",0,2
"142643",0,2
"142644",0,5
"142645",0,2
"142646",0,2
"142647",0,1
"142648",0,1
"142649",0,1
"142650",0,2
"142651",0,2
"142654",0,2
"142656",0,6
"142657",0,1
"142658",0,5
"142659",0,2
"142660",0,2
"142661",0,2
"142662",0,2
"142663",0,2
"142664",0,2
"142665",0,1
"142666",0,3
"142667",0,2
"142668",0,2
"142669",0,1
"142670",0,2
"142671",0,2
"142672",0,2
"142673",0,2
"142674",0,4
"142675",0,2
"142676",0,2
"142677",0,1
"142679",0,2
"142680",0,6
"142681",0,2
"142682",0,2
"142683",0,1
"142684",0,2
"142685",0,3
"142686",0,2
"142687",0,8
"142688",0,2
"142689",0,1
"142690",0,2
"142692",0,1
"142693",0,2
"142694",0,2
"142695",0,2
"142696",0,1
"142697",0,2
"142698",0,1
"142699",0,2
"142700",0,2
"142701",0,2
"142702",0,2
"142703",0,4
"142704",0,13
"142705",0,3
"142706",0,1
"142707",0,2
"142708",0,2
"142709",0,2
"142715",0,1
"142716",0,2
"142717",0,2
"142718",0,2
"142719",0,2
"142720",0,2
"142721",0,2
"142723",0,1
"142724",0,1
"142725",0,2
"142726",0,6
"142731",0,3
"142732",0,2
"142733",0,1
"142734",0,1
"142735",0,1
"142736",0,2
"142737",0,1
"142738",0,1
"142739",0,1
"142740",0,1
"142741",0,1
"142742",0,13
"142743",0,15
"142744",0,1
"142745",0,1
"142746",0,1
"142749",0,2
"142750",0,12
"142751",0,7
"142753",0,1
"142754",0,1
"142755",0,2
"142758",0,2
"142759",0,1
"142761",0,1
"142762",0,6
"142763",0,1
"142765",0,1
"142773",0,6
"142774",0,1
"142775",0,1
"142777",0,2
"142778",0,12
"142781",0,2
"142782",0,1
"142783",0,1
"142784",0,1
"142785",0,155
"142786",0,2
"142787",0,4
"142788",0,2
"142789",0,2
"142790",0,2
"142791",0,1
"142792",0,2
"142793",0,1
"142794",0,2
"142795",0,2
"142796",0,2
"142797",0,1
"142798",0,2
"142799",0,2
"142800",0,3
"142801",0,1
"142802",0,2
"142803",0,5
"142804",0,2
"142806",0,1
"142807",0,1
"142808",0,1
"142809",0,1
"142810",0,2
"142811",0,1
"142812",0,1
"142813",0,1
"142814",0,1
"142815",0,3
"142816",0,3
"142817",0,10
"142819",0,3
"142820",0,110
"142821",0,2
"142822",0,5
"142823",0,13
"142824",0,1
"142825",0,1
"142826",0,1
"142827",0,24
"142828",0,1
"142829",0,10
"142830",0,1
"142831",0,1
"142832",0,1
"142834",0,2
"142835",0,99
"142836",0,1
"142837",0,126
"142838",0,11
"142839",0,1
"142840",0,1
"142841",0,1
"142842",0,2
"142843",0,1
"142844",0,1
"142845",0,1
"142847",1,6
"142848",0,2
"142849",0,1
"142853",0,1
"142854",0,1
"142855",0,64
"142856",0,1
"142857",0,1
"142858",0,1
"142859",0,1
"142860",0,1
"142861",0,3
"142863",0,1
"142864",0,3
"142866",0,1
"142867",0,1
"142868",0,3
"142869",0,2
"142871",0,2
"142873",0,2
"142874",0,1
"142875",0,4
"142876",0,3
"142879",0,1
"142882",0,1
"142883",0,2
"142884",0,2
"142886",0,1
"142887",0,1
"142888",0,1
"142889",0,2
"142890",0,2
"142891",0,1
"142892",0,2
"142895",0,1
"142896",0,1
"142898",0,3
"142899",0,1
"142900",0,1
"142901",0,2
"142902",0,1
"142903",0,1
"142904",0,3
"142905",0,1
"142906",0,1
"142908",0,1
"142909",0,2
"142910",0,1
"142912",0,2
"142913",0,1
"142914",0,2
"142918",0,1
"142919",0,5
"142921",0,2
"142922",0,6
"142923",0,4
"142925",0,1
"142926",0,1
"142927",0,1
"142929",0,1
"142930",0,1
"142932",0,1
"142933",0,5
"142935",0,1
"142936",0,1
"142937",0,2
"142939",0,13
"142942",0,2
"142943",0,8
"142944",0,1
"142945",0,1
"142947",0,2
"142948",0,4
"142949",0,2
"142950",0,7
"142951",0,1
"142956",0,2
"142957",0,2
"142958",0,5
"142959",0,1
"142960",0,1
"142961",0,1
"142962",0,4
"142963",0,32
"142964",0,2
"142965",0,1
"142966",0,1
"142967",0,10
"142968",0,1
"142969",0,1
"142970",0,1
"142971",0,1
"142972",0,2
"142973",0,1
"142974",0,1
"142975",0,2
"142976",0,1
"142977",0,8
"142978",0,1
"142980",0,3
"142981",0,2
"142982",0,5
"142983",0,2
"142984",0,1
"142985",0,3
"142988",0,2
"142989",0,7
"142990",0,1
"142991",0,2
"142993",0,2
"142994",0,2
"142995",0,16
"142997",0,10
"142998",0,4
"142999",0,7
"143000",0,10
"143001",0,1
"143002",0,7
"143003",0,1
"143004",0,2
"143005",0,15
"143006",0,10
"143007",0,2
"143008",0,2
"143009",0,2
"143010",0,6
"143011",0,1
"143012",0,3
"143013",0,1
"143014",0,7
"143015",0,1
"143017",0,2
"143018",0,2
"143019",0,1
"143020",0,3
"143021",0,1
"143022",0,2
"143023",0,2
"143024",0,2
"143025",0,1
"143026",0,2
"143027",0,2
"143028",0,1
"143029",0,2
"143030",0,2
"143031",0,2
"143032",0,1
"143033",0,1
"143034",0,1
"143035",0,1
"143037",0,1
"143038",0,1
"143039",0,2
"143040",0,2
"143041",0,2
"143042",0,1
"143047",0,1
"143049",0,1
"143050",0,1
"143051",0,5
"143052",0,1
"143053",0,13
"143054",0,2
"143055",0,2
"143056",0,4
"143057",0,2
"143058",0,2
"143059",0,15
"143060",0,2
"143061",0,2
"143062",0,3
"143064",0,3
"143065",0,2
"143066",0,2
"143067",0,5
"143068",0,1
"143069",0,1
"143070",0,6
"143071",0,2
"143072",0,2
"143073",0,1
"143074",0,4
"143075",0,1
"143076",0,2
"143077",0,2
"143078",0,2
"143079",0,2
"143080",0,2
"143081",0,1
"143082",0,15
"143083",0,4
"143084",0,1
"143085",0,1
"143086",0,1
"143087",0,13
"143088",0,2
"143089",0,1
"143090",0,1
"143091",0,2
"143092",0,2
"143093",0,1
"143094",0,2
"143095",0,2
"143096",0,1
"143097",0,2
"143098",0,1
"143099",0,1
"143101",0,1
"143102",0,7
"143103",0,2
"143104",0,6
"143105",0,1
"143106",0,6
"143107",0,2
"143108",0,2
"143109",0,14
"143110",0,4
"143111",0,3
"143112",0,2
"143113",0,1
"143114",0,7
"143116",0,1
"143117",0,1
"143118",0,1
"143119",0,10
"143120",0,2
"143121",0,2
"143123",0,1
"143124",0,1
"143125",0,17
"143126",0,1
"143127",0,2
"143128",0,15
"143129",0,1
"143130",0,1
"143131",0,4
"143132",0,19
"143133",0,1
"143134",0,1
"143135",0,3
"143136",0,10
"143137",0,13
"143138",0,2
"143139",0,2
"143140",0,5
"143142",0,1
"143143",0,1
"143144",0,3
"143145",0,2
"143146",0,2
"143147",0,1
"143148",0,1
"143149",0,2
"143150",0,2
"143151",0,2
"143152",0,2
"143153",0,2
"143154",0,3
"143155",0,2
"143156",0,3
"143158",0,1
"143159",0,1
"143160",0,3
"143161",0,1
"143162",0,2
"143163",0,7
"143164",0,1
"143165",0,5
"143166",0,1
"143167",0,6
"143168",0,3
"143169",0,3
"143170",0,3
"143175",0,2
"143177",0,2
"143178",0,1
"143179",0,1
"143180",0,1
"143181",0,3
"143183",0,2
"143184",0,16
"143185",0,1
"143187",0,1
"143189",0,2
"143190",0,12
"143191",0,3
"143192",0,2
"143193",0,1
"143194",0,1
"143195",0,2
"143196",0,1
"143197",0,7
"143198",0,2
"143202",0,2
"143204",0,1
"143205",0,2
"143206",0,1
"143209",0,1
"143211",0,3
"143212",0,2
"143213",0,2
"143214",0,2
"143215",0,1
"143216",0,1
"143217",0,1
"143218",0,1
"143219",0,2
"143220",0,1
"143221",0,1
"143222",0,1
"143223",0,1
"143224",0,3
"143225",0,2
"143226",0,1
"143227",0,3
"143228",0,1
"143229",0,2
"143230",0,1
"143231",0,3
"143233",0,9
"143234",0,2
"143236",0,2
"143237",0,2
"143238",0,3
"143239",0,19
"143240",0,5
"143241",0,2
"143242",0,4
"143243",0,1
"143244",0,12
"143245",0,9
"143246",0,1
"143247",0,1
"143248",0,2
"143249",0,1
"143251",0,13
"143252",0,9
"143253",0,13
"143254",0,17
"143255",0,8
"143256",0,1
"143257",0,2
"143260",0,3
"143261",0,2
"143262",0,2
"143263",0,2
"143265",0,2
"143266",0,4
"143268",0,1
"143269",0,3
"143270",0,1
"143271",0,14
"143272",0,8
"143273",0,5
"143274",0,1
"143275",0,16
"143276",0,14
"143277",0,1
"143278",0,1
"143279",0,1
"143280",0,6
"143281",0,2
"143282",0,1
"143283",0,2
"143284",0,2
"143285",0,1
"143288",0,2
"143289",0,1
"143290",0,1
"143291",0,12
"143293",0,2
"143294",0,2
"143295",0,2
"143296",0,15
"143297",0,4
"143298",0,8
"143299",0,16
"143300",0,1
"143301",0,2
"143302",0,4
"143303",0,1
"143304",0,2
"143305",0,1
"143306",0,1
"143307",0,5
"143308",0,1
"143309",0,3
"143310",0,3
"143311",0,1
"143312",0,4
"143314",0,1
"143315",0,10
"143316",0,1
"143317",0,9
"143318",0,4
"143319",0,1
"143320",0,2
"143322",0,2
"143323",0,1
"143325",0,7
"143327",0,7
"143328",0,7
"143329",0,7
"143330",0,1
"143331",0,2
"143332",0,1
"143333",0,8
"143334",0,3
"143335",0,1
"143336",0,1
"143337",0,1
"143339",0,1
"143340",0,2
"143341",0,8
"143342",0,2
"143343",0,1
"143344",0,10
"143345",0,3
"143346",0,1
"143349",0,1
"143350",0,1
"143351",0,2
"143352",0,1
"143353",0,5
"143354",0,8
"143355",0,2
"143356",0,5
"143358",0,5
"143359",0,5
"143360",0,15
"143361",0,4
"143362",0,3
"143363",0,2
"143364",0,1
"143365",0,2
"143366",0,1
"143367",0,2
"143368",0,3
"143369",0,2
"143370",0,6
"143371",0,1
"143372",0,6
"143373",0,2
"143374",0,1
"143375",0,1
"143376",0,6
"143377",0,1
"143378",0,2
"143379",0,1
"143380",0,2
"143381",0,2
"143382",0,2
"143383",0,1
"143384",0,4
"143387",0,1
"143388",2,11
"143390",0,1
"143391",0,2
"143392",0,1
"143393",0,1
"143395",0,15
"143396",0,3
"143397",0,2
"143398",0,3
"143408",0,1
"143409",0,2
"143410",0,12
"143411",0,4
"143412",0,3
"143413",0,3
"143414",0,2
"143415",0,1
"143416",0,6
"143417",0,2
"143418",0,7
"143419",0,17
"143420",0,7
"143421",0,1
"143422",0,1
"143423",0,3
"143424",0,1
"143425",0,1
"143426",0,3
"143427",0,3
"143428",0,1
"143429",0,5
"143430",0,5
"143431",0,4
"143433",0,3
"143434",0,6
"143435",0,7
"143436",0,2
"143438",0,2
"143439",0,3
"143440",0,2
"143441",0,1
"143442",0,2
"143443",0,1
"143444",0,1
"143445",0,3
"143446",0,1
"143447",0,6
"143448",0,1
"143449",0,4
"143450",0,3
"143451",0,2
"143452",0,6
"143454",0,2
"143455",0,5
"143456",0,2
"143458",0,8
"143459",0,3
"143460",0,1
"143461",0,1
"143462",0,1
"143463",0,2
"143464",0,1
"143465",0,2
"143466",0,1
"143467",0,1
"143468",0,2
"143469",0,8
"143470",0,2
"143471",0,1
"143472",0,5
"143473",0,1
"143474",0,1
"143475",0,1
"143476",1,3
"143477",0,1
"143478",0,1
"143479",0,1
"143480",0,1
"143481",0,1
"143482",0,1
"143483",0,2
"143484",0,1
"143485",0,1
"143486",0,2
"143487",0,1
"143488",0,17
"143489",0,13
"143490",0,14
"143491",0,3
"143492",0,4
"143493",0,8
"143494",0,7
"143495",0,6
"143497",0,3
"143498",0,2
"143499",0,2
"143500",0,10
"143501",0,1
"143502",0,9
"143503",0,2
"143504",0,1
"143506",0,4
"143507",0,6
"143509",0,1
"143511",0,1
"143512",0,2
"143515",0,2
"143516",0,2
"143517",0,2
"143518",0,2
"143519",0,2
"143520",0,2
"143521",0,4
"143522",0,6
"143524",0,15
"143525",0,8
"143526",0,3
"143527",0,2
"143528",0,1
"143529",0,2
"143530",0,2
"143531",0,2
"143532",0,2
"143533",0,3
"143534",0,18
"143535",0,1
"143536",0,2
"143537",0,2
"143538",0,4
"143540",0,3
"143541",0,4
"143542",0,6
"143543",0,6
"143544",0,4
"143545",0,1
"143546",0,4
"143547",0,5
"143548",0,1
"143549",0,2
"143550",0,6
"143552",0,17
"143553",0,1
"143556",0,17
"143557",0,2
"143558",0,2
"143559",0,1
"143561",0,13
"143563",0,6
"143564",0,1
"143565",0,1
"143566",0,1
"143569",0,1
"143571",0,10
"143576",0,4
"143577",0,1
"143580",0,4
"143584",0,1
"143586",0,1
"143587",0,5
"143593",0,1
"143595",0,1
"143597",0,1
"143599",0,14
"143601",0,5
"143605",0,6
"143606",0,1
"143608",0,12
"143609",0,2
"143613",0,1
"143617",0,1
"143618",0,4
"143621",0,1
"143626",0,1
"143627",0,1
"143629",0,5
"143633",0,1
"143634",0,8
"143636",0,2
"143638",0,1
